posicao,titulo,dataLeitura,ano,duracao,classificacao,nota
14,Ghostbusters: Apocalipse de Gelo,5/16/2024,2024,1h 55m,12,64
14,Ghostbusters: Apocalipse de Gelo,5/17/2024,2024,1h 55m,12,64
14,Ghostbusters: Apocalipse de Gelo,5/18/2024,2024,1h 55m,12,64
14,Ghostbusters: Apocalipse de Gelo,5/19/2024,2024,1h 55m,12,64
21,Ghostbusters: Apocalipse de Gelo,5/21/2024,2024,1h 55m,12,64
21,Ghostbusters: Apocalipse de Gelo,5/22/2024,2024,1h 55m,12,64
21,Ghostbusters: Apocalipse de Gelo,5/23/2024,2024,1h 55m,12,64
21,Ghostbusters: Apocalipse de Gelo,5/24/2024,2024,1h 55m,12,64
21,Ghostbusters: Apocalipse de Gelo,5/25/2024,2024,1h 55m,12,64
21,Ghostbusters: Apocalipse de Gelo,5/26/2024,2024,1h 55m,12,64
38,Ghostbusters: Apocalipse de Gelo,5/29/2024,2024,1h 55m,12,64
38,Ghostbusters: Apocalipse de Gelo,5/30/2024,2024,1h 55m,12,64
17,Oppenheimer,4/15/2024,2023,3h,16,83
17,Oppenheimer,4/19/2024,2023,3h,16,83
17,Oppenheimer,4/20/2024,2023,3h,16,83
17,Oppenheimer,4/21/2024,2023,3h,16,83
15,Oppenheimer,4/22/2024,2023,3h,16,83
15,Oppenheimer,4/23/2024,2023,3h,16,83
15,Oppenheimer,4/24/2024,2023,3h,16,83
15,Oppenheimer,4/25/2024,2023,3h,16,83
15,Oppenheimer,4/26/2024,2023,3h,16,83
15,Oppenheimer,4/27/2024,2023,3h,16,83
21,Oppenheimer,4/29/2024,2023,3h,16,83
21,Oppenheimer,4/30/2024,2023,3h,16,83
21,Oppenheimer,5/2/2024,2023,3h,16,83
21,Oppenheimer,5/3/2024,2023,3h,16,83
27,Oppenheimer,5/6/2024,2023,3h,16,83
27,Oppenheimer,5/7/2024,2023,3h,16,83
27,Oppenheimer,5/8/2024,2023,3h,16,83
27,Oppenheimer,5/9/2024,2023,3h,16,83
27,Oppenheimer,5/11/2024,2023,3h,16,83
34,Oppenheimer,5/13/2024,2023,3h,16,83
34,Oppenheimer,5/14/2024,2023,3h,16,83
34,Oppenheimer,5/15/2024,2023,3h,16,83
34,Oppenheimer,5/16/2024,2023,3h,16,83
34,Oppenheimer,5/17/2024,2023,3h,16,83
34,Oppenheimer,5/18/2024,2023,3h,16,83
34,Oppenheimer,5/19/2024,2023,3h,16,83
40,Oppenheimer,5/21/2024,2023,3h,16,83
40,Oppenheimer,5/22/2024,2023,3h,16,83
40,Oppenheimer,5/23/2024,2023,3h,16,83
40,Oppenheimer,5/24/2024,2023,3h,16,83
40,Oppenheimer,5/25/2024,2023,3h,16,83
40,Oppenheimer,5/26/2024,2023,3h,16,83
45,Oppenheimer,5/29/2024,2023,3h,16,83
45,Oppenheimer,5/30/2024,2023,3h,16,83
18,O Fabricante de Lágrimas,4/15/2024,2024,1h 43m,14,53
18,O Fabricante de Lágrimas,4/19/2024,2024,1h 43m,14,53
18,O Fabricante de Lágrimas,4/20/2024,2024,1h 43m,14,53
18,O Fabricante de Lágrimas,4/21/2024,2024,1h 43m,14,53
40,O Fabricante de Lágrimas,4/22/2024,2024,1h 43m,14,53
40,O Fabricante de Lágrimas,4/23/2024,2024,1h 43m,14,53
40,O Fabricante de Lágrimas,4/24/2024,2024,1h 43m,14,53
40,O Fabricante de Lágrimas,4/25/2024,2024,1h 43m,14,53
40,O Fabricante de Lágrimas,4/26/2024,2024,1h 43m,14,53
40,O Fabricante de Lágrimas,4/27/2024,2024,1h 43m,14,53
85,O Fabricante de Lágrimas,4/29/2024,2024,1h 43m,14,53
85,O Fabricante de Lágrimas,4/30/2024,2024,1h 43m,14,53
85,O Fabricante de Lágrimas,5/2/2024,2024,1h 43m,14,53
85,O Fabricante de Lágrimas,5/3/2024,2024,1h 43m,14,53
19,Argylle: O Superespião,4/15/2024,2024,2h 19m,14,57
19,Argylle: O Superespião,4/19/2024,2024,2h 19m,14,57
19,Argylle: O Superespião,4/20/2024,2024,2h 19m,14,57
19,Argylle: O Superespião,4/21/2024,2024,2h 19m,14,57
4,Argylle: O Superespião,4/22/2024,2024,2h 19m,14,57
4,Argylle: O Superespião,4/23/2024,2024,2h 19m,14,57
4,Argylle: O Superespião,4/24/2024,2024,2h 19m,14,57
4,Argylle: O Superespião,4/25/2024,2024,2h 19m,14,57
4,Argylle: O Superespião,4/26/2024,2024,2h 19m,14,57
4,Argylle: O Superespião,4/27/2024,2024,2h 19m,14,57
14,Argylle: O Superespião,4/29/2024,2024,2h 19m,14,57
14,Argylle: O Superespião,4/30/2024,2024,2h 19m,14,57
14,Argylle: O Superespião,5/2/2024,2024,2h 19m,14,57
14,Argylle: O Superespião,5/3/2024,2024,2h 19m,14,57
24,Argylle: O Superespião,5/6/2024,2024,2h 19m,14,57
24,Argylle: O Superespião,5/7/2024,2024,2h 19m,14,57
24,Argylle: O Superespião,5/8/2024,2024,2h 19m,14,57
24,Argylle: O Superespião,5/9/2024,2024,2h 19m,14,57
24,Argylle: O Superespião,5/11/2024,2024,2h 19m,14,57
42,Argylle: O Superespião,5/13/2024,2024,2h 19m,14,57
42,Argylle: O Superespião,5/14/2024,2024,2h 19m,14,57
42,Argylle: O Superespião,5/15/2024,2024,2h 19m,14,57
42,Argylle: O Superespião,5/16/2024,2024,2h 19m,14,57
42,Argylle: O Superespião,5/17/2024,2024,2h 19m,14,57
42,Argylle: O Superespião,5/18/2024,2024,2h 19m,14,57
42,Argylle: O Superespião,5/19/2024,2024,2h 19m,14,57
52,Argylle: O Superespião,5/21/2024,2024,2h 19m,14,57
52,Argylle: O Superespião,5/22/2024,2024,2h 19m,14,57
52,Argylle: O Superespião,5/23/2024,2024,2h 19m,14,57
52,Argylle: O Superespião,5/24/2024,2024,2h 19m,14,57
52,Argylle: O Superespião,5/25/2024,2024,2h 19m,14,57
52,Argylle: O Superespião,5/26/2024,2024,2h 19m,14,57
77,Argylle: O Superespião,5/29/2024,2024,2h 19m,14,57
77,Argylle: O Superespião,5/30/2024,2024,2h 19m,14,57
20,MaXXXine,4/15/2024,2024,,R,NULL
20,MaXXXine,4/19/2024,2024,,R,NULL
20,MaXXXine,4/20/2024,2024,,R,NULL
20,MaXXXine,4/21/2024,2024,,R,NULL
63,MaXXXine,4/22/2024,2024,,R,NULL
63,MaXXXine,4/23/2024,2024,,R,NULL
63,MaXXXine,4/24/2024,2024,,R,NULL
63,MaXXXine,4/25/2024,2024,,R,NULL
63,MaXXXine,4/26/2024,2024,,R,NULL
63,MaXXXine,4/27/2024,2024,,R,NULL
21,Zona de Interesse,4/15/2024,2023,1h 45m,14,75
21,Zona de Interesse,4/19/2024,2023,1h 45m,14,75
21,Zona de Interesse,4/20/2024,2023,1h 45m,14,75
21,Zona de Interesse,4/21/2024,2023,1h 45m,14,75
33,Zona de Interesse,4/22/2024,2023,1h 45m,14,75
33,Zona de Interesse,4/23/2024,2023,1h 45m,14,75
33,Zona de Interesse,4/24/2024,2023,1h 45m,14,75
33,Zona de Interesse,4/25/2024,2023,1h 45m,14,75
33,Zona de Interesse,4/26/2024,2023,1h 45m,14,75
33,Zona de Interesse,4/27/2024,2023,1h 45m,14,75
38,Zona de Interesse,4/29/2024,2023,1h 45m,14,75
38,Zona de Interesse,4/30/2024,2023,1h 45m,14,75
38,Zona de Interesse,5/2/2024,2023,1h 45m,14,75
38,Zona de Interesse,5/3/2024,2023,1h 45m,14,75
42,Zona de Interesse,5/6/2024,2023,1h 45m,14,75
42,Zona de Interesse,5/7/2024,2023,1h 45m,14,75
42,Zona de Interesse,5/8/2024,2023,1h 45m,14,75
42,Zona de Interesse,5/9/2024,2023,1h 45m,14,75
42,Zona de Interesse,5/11/2024,2023,1h 45m,14,75
54,Zona de Interesse,5/13/2024,2023,1h 45m,14,75
54,Zona de Interesse,5/14/2024,2023,1h 45m,14,75
54,Zona de Interesse,5/15/2024,2023,1h 45m,14,75
54,Zona de Interesse,5/16/2024,2023,1h 45m,14,75
54,Zona de Interesse,5/17/2024,2023,1h 45m,14,75
54,Zona de Interesse,5/18/2024,2023,1h 45m,14,75
54,Zona de Interesse,5/19/2024,2023,1h 45m,14,75
63,Zona de Interesse,5/21/2024,2023,1h 45m,14,75
63,Zona de Interesse,5/22/2024,2023,1h 45m,14,75
63,Zona de Interesse,5/23/2024,2023,1h 45m,14,75
63,Zona de Interesse,5/24/2024,2023,1h 45m,14,75
63,Zona de Interesse,5/25/2024,2023,1h 45m,14,75
63,Zona de Interesse,5/26/2024,2023,1h 45m,14,75
91,Zona de Interesse,5/29/2024,2023,1h 45m,14,75
91,Zona de Interesse,5/30/2024,2023,1h 45m,14,75
22,Magnatas do Crime,4/15/2024,2019,1h 53m,16,78
22,Magnatas do Crime,4/19/2024,2019,1h 53m,16,78
22,Magnatas do Crime,4/20/2024,2019,1h 53m,16,78
22,Magnatas do Crime,4/21/2024,2019,1h 53m,16,78
34,Magnatas do Crime,4/22/2024,2019,1h 53m,16,78
34,Magnatas do Crime,4/23/2024,2019,1h 53m,16,78
34,Magnatas do Crime,4/24/2024,2019,1h 53m,16,78
34,Magnatas do Crime,4/25/2024,2019,1h 53m,16,78
34,Magnatas do Crime,4/26/2024,2019,1h 53m,16,78
34,Magnatas do Crime,4/27/2024,2019,1h 53m,16,78
40,Magnatas do Crime,4/29/2024,2019,1h 53m,16,78
40,Magnatas do Crime,4/30/2024,2019,1h 53m,16,78
40,Magnatas do Crime,5/2/2024,2019,1h 53m,16,78
40,Magnatas do Crime,5/3/2024,2019,1h 53m,16,78
45,Magnatas do Crime,5/6/2024,2019,1h 53m,16,78
45,Magnatas do Crime,5/7/2024,2019,1h 53m,16,78
45,Magnatas do Crime,5/8/2024,2019,1h 53m,16,78
45,Magnatas do Crime,5/9/2024,2019,1h 53m,16,78
45,Magnatas do Crime,5/11/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/13/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/14/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/15/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/16/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/17/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/18/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/19/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/21/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/22/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/23/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/24/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/25/2024,2019,1h 53m,16,78
51,Magnatas do Crime,5/26/2024,2019,1h 53m,16,78
76,Magnatas do Crime,5/29/2024,2019,1h 53m,16,78
76,Magnatas do Crime,5/30/2024,2019,1h 53m,16,78
23,Rivais,4/15/2024,2024,2h 11m,R,NULL
23,Rivais,4/19/2024,2024,2h 11m,R,NULL
23,Rivais,4/20/2024,2024,2h 11m,R,NULL
23,Rivais,4/21/2024,2024,2h 11m,R,NULL
11,Rivais,4/22/2024,2024,2h 11m,R,NULL
11,Rivais,4/23/2024,2024,2h 11m,R,NULL
11,Rivais,4/24/2024,2024,2h 11m,R,NULL
11,Rivais,4/25/2024,2024,2h 11m,R,NULL
11,Rivais,4/26/2024,2024,2h 11m,R,NULL
11,Rivais,4/27/2024,2024,2h 11m,R,NULL
2,Rivais,4/29/2024,2024,2h 11m,R,NULL
2,Rivais,4/30/2024,2024,2h 11m,R,NULL
2,Rivais,5/2/2024,2024,2h 11m,R,NULL
2,Rivais,5/3/2024,2024,2h 11m,R,NULL
1,Rivais,5/6/2024,2024,2h 11m,R,NULL
1,Rivais,5/7/2024,2024,2h 11m,R,NULL
1,Rivais,5/8/2024,2024,2h 11m,R,NULL
1,Rivais,5/9/2024,2024,2h 11m,R,NULL
1,Rivais,5/11/2024,2024,2h 11m,R,NULL
5,Rivais,5/13/2024,2024,2h 11m,R,NULL
5,Rivais,5/14/2024,2024,2h 11m,R,NULL
5,Rivais,5/15/2024,2024,2h 11m,R,NULL
5,Rivais,5/16/2024,2024,2h 11m,R,NULL
5,Rivais,5/17/2024,2024,2h 11m,R,NULL
5,Rivais,5/18/2024,2024,2h 11m,R,NULL
5,Rivais,5/19/2024,2024,2h 11m,R,NULL
7,Rivais,5/21/2024,2024,2h 11m,R,NULL
7,Rivais,5/22/2024,2024,2h 11m,R,NULL
7,Rivais,5/23/2024,2024,2h 11m,R,NULL
7,Rivais,5/24/2024,2024,2h 11m,R,NULL
7,Rivais,5/25/2024,2024,2h 11m,R,NULL
7,Rivais,5/26/2024,2024,2h 11m,R,NULL
5,Rivais,5/29/2024,2024,2h 11m,R,NULL
5,Rivais,5/30/2024,2024,2h 11m,R,NULL
24,The Ministry of Ungentlemanly Warfare,4/15/2024,2024,2h,R,0
24,The Ministry of Ungentlemanly Warfare,4/19/2024,2024,2h,R,0
24,The Ministry of Ungentlemanly Warfare,4/20/2024,2024,2h,R,0
24,The Ministry of Ungentlemanly Warfare,4/21/2024,2024,2h,R,0
3,The Ministry of Ungentlemanly Warfare,4/22/2024,2024,2h,R,0
3,The Ministry of Ungentlemanly Warfare,4/23/2024,2024,2h,R,0
3,The Ministry of Ungentlemanly Warfare,4/24/2024,2024,2h,R,0
3,The Ministry of Ungentlemanly Warfare,4/25/2024,2024,2h,R,0
3,The Ministry of Ungentlemanly Warfare,4/26/2024,2024,2h,R,0
3,The Ministry of Ungentlemanly Warfare,4/27/2024,2024,2h,R,0
5,The Ministry of Ungentlemanly Warfare,4/29/2024,2024,2h,R,0
5,The Ministry of Ungentlemanly Warfare,4/30/2024,2024,2h,R,0
5,The Ministry of Ungentlemanly Warfare,5/2/2024,2024,2h,R,0
5,The Ministry of Ungentlemanly Warfare,5/3/2024,2024,2h,R,0
12,The Ministry of Ungentlemanly Warfare,5/6/2024,2024,2h,R,0
12,The Ministry of Ungentlemanly Warfare,5/7/2024,2024,2h,R,0
12,The Ministry of Ungentlemanly Warfare,5/8/2024,2024,2h,R,0
12,The Ministry of Ungentlemanly Warfare,5/9/2024,2024,2h,R,0
12,The Ministry of Ungentlemanly Warfare,5/11/2024,2024,2h,R,0
10,The Ministry of Ungentlemanly Warfare,5/13/2024,2024,2h,R,0
10,The Ministry of Ungentlemanly Warfare,5/14/2024,2024,2h,R,0
10,The Ministry of Ungentlemanly Warfare,5/15/2024,2024,2h,R,0
10,The Ministry of Ungentlemanly Warfare,5/16/2024,2024,2h,R,0
10,The Ministry of Ungentlemanly Warfare,5/17/2024,2024,2h,R,0
10,The Ministry of Ungentlemanly Warfare,5/18/2024,2024,2h,R,0
10,The Ministry of Ungentlemanly Warfare,5/19/2024,2024,2h,R,0
2,The Ministry of Ungentlemanly Warfare,5/21/2024,2024,2h,R,0
2,The Ministry of Ungentlemanly Warfare,5/22/2024,2024,2h,R,0
2,The Ministry of Ungentlemanly Warfare,5/23/2024,2024,2h,R,0
2,The Ministry of Ungentlemanly Warfare,5/24/2024,2024,2h,R,0
2,The Ministry of Ungentlemanly Warfare,5/25/2024,2024,2h,R,0
2,The Ministry of Ungentlemanly Warfare,5/26/2024,2024,2h,R,0
11,The Ministry of Ungentlemanly Warfare,5/29/2024,2024,2h,R,0
11,The Ministry of Ungentlemanly Warfare,5/30/2024,2024,2h,R,0
25,A Teia,4/15/2024,2024,1h 50m,16,59
25,A Teia,4/19/2024,2024,1h 50m,16,59
25,A Teia,4/20/2024,2024,1h 50m,16,59
25,A Teia,4/21/2024,2024,1h 50m,16,59
36,A Teia,4/22/2024,2024,1h 50m,16,59
36,A Teia,4/23/2024,2024,1h 50m,16,59
36,A Teia,4/24/2024,2024,1h 50m,16,59
36,A Teia,4/25/2024,2024,1h 50m,16,59
36,A Teia,4/26/2024,2024,1h 50m,16,59
36,A Teia,4/27/2024,2024,1h 50m,16,59
60,A Teia,4/29/2024,2024,1h 50m,16,59
60,A Teia,4/30/2024,2024,1h 50m,16,59
60,A Teia,5/2/2024,2024,1h 50m,16,59
60,A Teia,5/3/2024,2024,1h 50m,16,59
74,A Teia,5/6/2024,2024,1h 50m,16,59
74,A Teia,5/7/2024,2024,1h 50m,16,59
74,A Teia,5/8/2024,2024,1h 50m,16,59
74,A Teia,5/9/2024,2024,1h 50m,16,59
74,A Teia,5/11/2024,2024,1h 50m,16,59
26,O Talentoso Ripley,4/15/2024,1999,2h 19m,14,74
26,O Talentoso Ripley,4/19/2024,1999,2h 19m,14,74
26,O Talentoso Ripley,4/20/2024,1999,2h 19m,14,74
26,O Talentoso Ripley,4/21/2024,1999,2h 19m,14,74
37,O Talentoso Ripley,4/22/2024,1999,2h 19m,14,74
37,O Talentoso Ripley,4/23/2024,1999,2h 19m,14,74
37,O Talentoso Ripley,4/24/2024,1999,2h 19m,14,74
37,O Talentoso Ripley,4/25/2024,1999,2h 19m,14,74
37,O Talentoso Ripley,4/26/2024,1999,2h 19m,14,74
37,O Talentoso Ripley,4/27/2024,1999,2h 19m,14,74
47,O Talentoso Ripley,4/29/2024,1999,2h 19m,14,74
47,O Talentoso Ripley,4/30/2024,1999,2h 19m,14,74
47,O Talentoso Ripley,5/2/2024,1999,2h 19m,14,74
47,O Talentoso Ripley,5/3/2024,1999,2h 19m,14,74
69,O Talentoso Ripley,5/6/2024,1999,2h 19m,14,74
69,O Talentoso Ripley,5/7/2024,1999,2h 19m,14,74
69,O Talentoso Ripley,5/8/2024,1999,2h 19m,14,74
69,O Talentoso Ripley,5/9/2024,1999,2h 19m,14,74
69,O Talentoso Ripley,5/11/2024,1999,2h 19m,14,74
27,Todos Menos Você,4/15/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/19/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/20/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/21/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/22/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/23/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/24/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/25/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/26/2024,2023,1h 43m,16,62
27,Todos Menos Você,4/27/2024,2023,1h 43m,16,62
11,Todos Menos Você,4/29/2024,2023,1h 43m,16,62
11,Todos Menos Você,4/30/2024,2023,1h 43m,16,62
11,Todos Menos Você,5/2/2024,2023,1h 43m,16,62
11,Todos Menos Você,5/3/2024,2023,1h 43m,16,62
5,Todos Menos Você,5/6/2024,2023,1h 43m,16,62
5,Todos Menos Você,5/7/2024,2023,1h 43m,16,62
5,Todos Menos Você,5/8/2024,2023,1h 43m,16,62
5,Todos Menos Você,5/9/2024,2023,1h 43m,16,62
5,Todos Menos Você,5/11/2024,2023,1h 43m,16,62
9,Todos Menos Você,5/13/2024,2023,1h 43m,16,62
9,Todos Menos Você,5/14/2024,2023,1h 43m,16,62
9,Todos Menos Você,5/15/2024,2023,1h 43m,16,62
9,Todos Menos Você,5/16/2024,2023,1h 43m,16,62
9,Todos Menos Você,5/17/2024,2023,1h 43m,16,62
9,Todos Menos Você,5/18/2024,2023,1h 43m,16,62
9,Todos Menos Você,5/19/2024,2023,1h 43m,16,62
19,Todos Menos Você,5/21/2024,2023,1h 43m,16,62
19,Todos Menos Você,5/22/2024,2023,1h 43m,16,62
19,Todos Menos Você,5/23/2024,2023,1h 43m,16,62
19,Todos Menos Você,5/24/2024,2023,1h 43m,16,62
19,Todos Menos Você,5/25/2024,2023,1h 43m,16,62
19,Todos Menos Você,5/26/2024,2023,1h 43m,16,62
28,Todos Menos Você,5/29/2024,2023,1h 43m,16,62
28,Todos Menos Você,5/30/2024,2023,1h 43m,16,62
28,Matador de Aluguel,4/15/2024,1989,1h 54m,14,67
28,Matador de Aluguel,4/19/2024,1989,1h 54m,14,67
28,Matador de Aluguel,4/20/2024,1989,1h 54m,14,67
28,Matador de Aluguel,4/21/2024,1989,1h 54m,14,67
48,Matador de Aluguel,4/22/2024,1989,1h 54m,14,67
48,Matador de Aluguel,4/23/2024,1989,1h 54m,14,67
48,Matador de Aluguel,4/24/2024,1989,1h 54m,14,67
48,Matador de Aluguel,4/25/2024,1989,1h 54m,14,67
48,Matador de Aluguel,4/26/2024,1989,1h 54m,14,67
48,Matador de Aluguel,4/27/2024,1989,1h 54m,14,67
68,Matador de Aluguel,4/29/2024,1989,1h 54m,14,67
68,Matador de Aluguel,4/30/2024,1989,1h 54m,14,67
68,Matador de Aluguel,5/2/2024,1989,1h 54m,14,67
68,Matador de Aluguel,5/3/2024,1989,1h 54m,14,67
29,Back to Black,4/15/2024,2024,2h 2m,R,67
29,Back to Black,4/19/2024,2024,2h 2m,R,67
29,Back to Black,4/20/2024,2024,2h 2m,R,67
29,Back to Black,4/21/2024,2024,2h 2m,R,67
29,Back to Black,4/22/2024,2024,2h 2m,R,67
29,Back to Black,4/23/2024,2024,2h 2m,R,67
29,Back to Black,4/24/2024,2024,2h 2m,R,67
29,Back to Black,4/25/2024,2024,2h 2m,R,67
29,Back to Black,4/26/2024,2024,2h 2m,R,67
29,Back to Black,4/27/2024,2024,2h 2m,R,67
34,Back to Black,4/29/2024,2024,2h 2m,R,67
34,Back to Black,4/30/2024,2024,2h 2m,R,67
34,Back to Black,5/2/2024,2024,2h 2m,R,67
34,Back to Black,5/3/2024,2024,2h 2m,R,67
38,Back to Black,5/6/2024,2024,2h 2m,R,67
38,Back to Black,5/7/2024,2024,2h 2m,R,67
38,Back to Black,5/8/2024,2024,2h 2m,R,67
38,Back to Black,5/9/2024,2024,2h 2m,R,67
38,Back to Black,5/11/2024,2024,2h 2m,R,67
38,Back to Black,5/13/2024,2024,2h 2m,R,67
38,Back to Black,5/14/2024,2024,2h 2m,R,67
38,Back to Black,5/15/2024,2024,2h 2m,R,67
38,Back to Black,5/16/2024,2024,2h 2m,R,67
38,Back to Black,5/17/2024,2024,2h 2m,R,67
38,Back to Black,5/18/2024,2024,2h 2m,R,67
38,Back to Black,5/19/2024,2024,2h 2m,R,67
26,Back to Black,5/21/2024,2024,2h 2m,R,67
26,Back to Black,5/22/2024,2024,2h 2m,R,67
26,Back to Black,5/23/2024,2024,2h 2m,R,67
26,Back to Black,5/24/2024,2024,2h 2m,R,67
26,Back to Black,5/25/2024,2024,2h 2m,R,67
26,Back to Black,5/26/2024,2024,2h 2m,R,67
46,Back to Black,5/29/2024,2024,2h 2m,R,67
46,Back to Black,5/30/2024,2024,2h 2m,R,67
30,Os Pequenos Vestígios,4/15/2024,2021,2h 8m,16,63
30,Os Pequenos Vestígios,4/19/2024,2021,2h 8m,16,63
30,Os Pequenos Vestígios,4/20/2024,2021,2h 8m,16,63
30,Os Pequenos Vestígios,4/21/2024,2021,2h 8m,16,63
74,Os Pequenos Vestígios,4/22/2024,2021,2h 8m,16,63
74,Os Pequenos Vestígios,4/23/2024,2021,2h 8m,16,63
74,Os Pequenos Vestígios,4/24/2024,2021,2h 8m,16,63
74,Os Pequenos Vestígios,4/25/2024,2021,2h 8m,16,63
74,Os Pequenos Vestígios,4/26/2024,2021,2h 8m,16,63
74,Os Pequenos Vestígios,4/27/2024,2021,2h 8m,16,63
31,Planeta dos Macacos: O Reinado,4/15/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/19/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/20/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/21/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/22/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/23/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/24/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/25/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/26/2024,2024,2h 25m,PG-13,NULL
31,Planeta dos Macacos: O Reinado,4/27/2024,2024,2h 25m,PG-13,NULL
23,Planeta dos Macacos: O Reinado,4/29/2024,2024,2h 25m,PG-13,NULL
23,Planeta dos Macacos: O Reinado,4/30/2024,2024,2h 25m,PG-13,NULL
23,Planeta dos Macacos: O Reinado,5/2/2024,2024,2h 25m,PG-13,NULL
23,Planeta dos Macacos: O Reinado,5/3/2024,2024,2h 25m,PG-13,NULL
10,Planeta dos Macacos: O Reinado,5/6/2024,2024,2h 25m,PG-13,NULL
10,Planeta dos Macacos: O Reinado,5/7/2024,2024,2h 25m,PG-13,NULL
10,Planeta dos Macacos: O Reinado,5/8/2024,2024,2h 25m,PG-13,NULL
10,Planeta dos Macacos: O Reinado,5/9/2024,2024,2h 25m,PG-13,NULL
10,Planeta dos Macacos: O Reinado,5/11/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/13/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/14/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/15/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/16/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/17/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/18/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/19/2024,2024,2h 25m,PG-13,NULL
1,Planeta dos Macacos: O Reinado,5/21/2024,2024,2h 25m,PG-13,NULL
1,Planeta dos Macacos: O Reinado,5/22/2024,2024,2h 25m,PG-13,NULL
1,Planeta dos Macacos: O Reinado,5/23/2024,2024,2h 25m,PG-13,NULL
1,Planeta dos Macacos: O Reinado,5/24/2024,2024,2h 25m,PG-13,NULL
1,Planeta dos Macacos: O Reinado,5/25/2024,2024,2h 25m,PG-13,NULL
1,Planeta dos Macacos: O Reinado,5/26/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/29/2024,2024,2h 25m,PG-13,NULL
2,Planeta dos Macacos: O Reinado,5/30/2024,2024,2h 25m,PG-13,NULL
32,Megalopolis,4/15/2024,2024,,,NULL
32,Megalopolis,4/19/2024,2024,,,NULL
32,Megalopolis,4/20/2024,2024,,,NULL
32,Megalopolis,4/21/2024,2024,,,NULL
88,Megalopolis,4/22/2024,2024,,,NULL
88,Megalopolis,4/23/2024,2024,,,NULL
88,Megalopolis,4/24/2024,2024,,,NULL
88,Megalopolis,4/25/2024,2024,,,NULL
88,Megalopolis,4/26/2024,2024,,,NULL
88,Megalopolis,4/27/2024,2024,,,NULL
50,Megalopolis,5/6/2024,2024,,,NULL
50,Megalopolis,5/7/2024,2024,,,NULL
50,Megalopolis,5/8/2024,2024,,,NULL
50,Megalopolis,5/9/2024,2024,,,NULL
50,Megalopolis,5/11/2024,2024,,,NULL
19,Megalopolis,5/13/2024,2024,,,NULL
19,Megalopolis,5/14/2024,2024,,,NULL
19,Megalopolis,5/15/2024,2024,,,NULL
19,Megalopolis,5/16/2024,2024,,,NULL
19,Megalopolis,5/17/2024,2024,,,NULL
19,Megalopolis,5/18/2024,2024,,,NULL
19,Megalopolis,5/19/2024,2024,,,NULL
4,Megalopolis,5/21/2024,2024,,,NULL
4,Megalopolis,5/22/2024,2024,,,NULL
4,Megalopolis,5/23/2024,2024,,,NULL
4,Megalopolis,5/24/2024,2024,,,NULL
4,Megalopolis,5/25/2024,2024,,,NULL
4,Megalopolis,5/26/2024,2024,,,NULL
10,Megalopolis,5/29/2024,2024,,,NULL
10,Megalopolis,5/30/2024,2024,,,NULL
33,Wicked Little Letters,4/15/2024,2023,1h 40m,R,70
